Epochs,Accuracy,Validation Accuracy,Loss,Validation Loss
139,1.0,0.9791666865348816,1.566184124612846e-07,0.07705270498991013
140,1.0,0.9791666865348816,1.5359530891601025e-07,0.17647427320480347
141,1.0,0.9791666865348816,1.567188121498475e-07,0.0975460633635521
142,1.0,0.9826388955116272,1.438937857756173e-07,0.19180499017238617
143,1.0,0.9861111044883728,1.4976615148043493e-07,0.16500361263751984
144,1.0,0.9826388955116272,1.4414045779176377e-07,0.17598164081573486
145,1.0,0.9791666865348816,1.3025133682731393e-07,0.09508290886878967
146,1.0,0.9861111044883728,1.2898280488116143e-07,0.06387432664632797
147,1.0,0.9826388955116272,1.2151629391610186e-07,0.1754564344882965
148,1.0,0.9722222089767456,1.237248028473914e-07,0.2188279926776886
149,1.0,0.9756944179534912,1.296427569741354e-07,0.22772115468978882
150,1.0,0.9791666865348816,1.1898750784666845e-07,0.18153245747089386
151,1.0,0.9930555820465088,1.0780605919080699e-07,0.04877409338951111
152,1.0,0.9861111044883728,1.0628077262708757e-07,0.060116395354270935
153,1.0,0.9861111044883728,1.0246485260267946e-07,0.08734544366598129
154,1.0,0.9826388955116272,1.0181906873185653e-07,0.09044793248176575
155,1.0,0.9826388955116272,9.808737644334542e-08,0.07877086102962494
156,1.0,0.9756944179534912,9.93992159692425e-08,0.10602721571922302
157,1.0,0.9756944179534912,9.669027889458448e-08,0.19425544142723083
158,1.0,0.9791666865348816,8.919028005038854e-08,0.2059916853904724
159,1.0,0.9826388955116272,8.923426975115945e-08,0.07429126650094986
160,1.0,0.9826388955116272,8.067540591127909e-08,0.17876668274402618
161,1.0,0.9861111044883728,8.763004899492444e-08,0.14809684455394745
162,1.0,0.9861111044883728,7.723296846506855e-08,0.17938654124736786
163,1.0,0.9826388955116272,7.441017402243233e-08,0.07670114934444427
164,1.0,0.9930555820465088,7.865678952612143e-08,0.12385184317827225
165,1.0,0.9791666865348816,7.260546652787525e-08,0.16799795627593994
166,1.0,0.9791666865348816,7.130125823096023e-08,0.07458841800689697
167,1.0,0.9930555820465088,6.438316546564238e-08,0.032608434557914734
168,1.0,0.9756944179534912,6.80400304986506e-08,0.21491193771362305
169,1.0,0.9861111044883728,6.392193796500578e-08,0.04655846208333969
170,1.0,0.9756944179534912,6.294605015000343e-08,0.2244686484336853
171,1.0,0.9861111044883728,5.6803401093930006e-08,0.07142616808414459
172,1.0,0.9895833134651184,6.058399293351613e-08,0.039449021220207214
173,1.0,0.9826388955116272,5.7288406907218814e-08,0.17581063508987427
174,1.0,0.9861111044883728,5.016302395688399e-08,0.04379921779036522
175,1.0,0.9861111044883728,5.230564781300018e-08,0.17244164645671844
176,1.0,0.9861111044883728,5.088653765028539e-08,0.17526158690452576
177,1.0,0.9861111044883728,4.9793435152878374e-08,0.044010356068611145
178,1.0,0.9826388955116272,4.6081964910626994e-08,0.09220738708972931
179,1.0,0.9791666865348816,5.2028369168510835e-08,0.09638559818267822
180,1.0,0.9756944179534912,4.3547554895440044e-08,0.1495940089225769
181,1.0,0.96875,4.255642593875564e-08,0.2551255226135254
182,1.0,0.9791666865348816,4.3681815498075593e-08,0.18812288343906403
183,1.0,0.9791666865348816,4.17253289697328e-08,0.10647598654031754
184,1.0,0.9861111044883728,4.010016851907494e-08,0.17934280633926392
185,1.0,0.9756944179534912,3.980259322133861e-08,0.22595913708209991
186,1.0,0.9895833134651184,3.721297048286942e-08,0.14998933672904968
187,1.0,0.9756944179534912,3.851417673672586e-08,0.2213118076324463
188,1.0,0.9791666865348816,3.5346275240044633e-08,0.21163994073867798
189,1.0,0.9826388955116272,3.426073647005978e-08,0.07115975022315979
190,1.0,0.9861111044883728,3.2970469021620374e-08,0.07508353143930435
191,1.0,0.9861111044883728,3.467433629111838e-08,0.1623118370771408
192,1.0,0.9791666865348816,3.0588470423253966e-08,0.10998258739709854
193,1.0,0.9791666865348816,3.1535218880662796e-08,0.10637994855642319
194,1.0,0.9826388955116272,3.041770924028242e-08,0.20582632720470428
195,1.0,0.9826388955116272,2.8508642557767416e-08,0.1883024126291275
196,1.0,0.9895833134651184,2.662232923000829e-08,0.04222949966788292
197,1.0,0.9826388955116272,2.7642814259820625e-08,0.1731698215007782
198,1.0,0.9861111044883728,2.696145884328871e-08,0.0503731295466423
199,1.0,0.9826388955116272,2.6089985283306305e-08,0.10965582728385925
200,1.0,0.9861111044883728,2.3686963501745595e-08,0.18347230553627014
201,1.0,0.9826388955116272,2.3637552359900837e-08,0.1964738816022873
202,1.0,0.9756944179534912,2.3284458805505892e-08,0.19589461386203766
203,1.0,0.9895833134651184,2.311798397158782e-08,0.03626759350299835
204,1.0,0.9826388955116272,2.1140001749131443e-08,0.16948671638965607
205,1.0,0.9722222089767456,2.358624584530844e-08,0.25274619460105896
206,1.0,0.9895833134651184,2.2350109318836076e-08,0.06276136636734009
207,1.0,0.9826388955116272,2.0405163780878866e-08,0.17838141322135925
208,1.0,0.9861111044883728,2.0592224814208748e-08,0.16553731262683868
