Epochs,Accuracy,Validation Accuracy,Loss,Validation Loss
1,0.7017360925674438,0.7043269276618958,0.6538782715797424,0.6569085717201233
2,0.8638888597488403,0.9254807829856873,0.3448556661605835,0.20854927599430084
3,0.9315972328186035,0.9038461446762085,0.1902618408203125,0.2521726191043854
4,0.9611111283302307,0.9399038553237915,0.10992273688316345,0.18292418122291565
5,0.9753472208976746,0.9663461446762085,0.06656511127948761,0.11455925554037094
6,0.9819444417953491,0.9567307829856873,0.05049242824316025,0.19244156777858734
7,0.9927083253860474,0.9495192170143127,0.027740836143493652,0.20531606674194336
8,0.996180534362793,0.9591346383094788,0.013389053754508495,0.19151586294174194
9,0.9965277910232544,0.9759615659713745,0.013299599289894104,0.10991842299699783
10,0.9944444298744202,0.96875,0.01544195506721735,0.18257392942905426
11,0.9934027791023254,0.9663461446762085,0.020614607259631157,0.1369221955537796
12,0.9975694417953491,0.963942289352417,0.007676593028008938,0.14919425547122955
13,0.9982638955116272,0.9783653616905212,0.006356455385684967,0.15263263881206512
14,0.9979166388511658,0.973557710647583,0.005910724401473999,0.15821100771427155
15,0.9993055462837219,0.96875,0.0026140708941966295,0.17930568754673004
16,0.9996528029441833,0.963942289352417,0.0006945464410819113,0.18992239236831665
17,1.0,0.9831730723381042,0.0007166808936744928,0.12372926622629166
18,1.0,0.9759615659713745,7.622471457580104e-05,0.16169403493404388
19,1.0,0.973557710647583,4.9966289225267246e-05,0.20122410356998444
20,1.0,0.9759615659713745,3.7990928831277415e-05,0.20490670204162598
21,1.0,0.9711538553237915,3.221738006686792e-05,0.21602289378643036
22,1.0,0.9783653616905212,0.0002946389722637832,0.11207111924886703
23,0.9784722328186035,0.9663461446762085,0.07092729955911636,0.1356465220451355
24,0.9902777671813965,0.9519230723381042,0.032360177487134933,0.1801488995552063
25,0.9920138716697693,0.9543269276618958,0.02596961334347725,0.1866847723722458
26,0.9934027791023254,0.9399038553237915,0.018067656084895134,0.28867852687835693
27,0.9951388835906982,0.9759615659713745,0.01375189982354641,0.1006336659193039
28,0.9993055462837219,0.9567307829856873,0.005776162724941969,0.23243243992328644
29,0.9940972328186035,0.963942289352417,0.022926481440663338,0.17824992537498474
30,1.0,0.9711538553237915,0.001207893481478095,0.20157527923583984
31,1.0,0.9807692170143127,0.0001907031110022217,0.11418378353118896
32,1.0,0.9783653616905212,0.00011532278585946187,0.13331779837608337
